mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_tile_id,biome,distance_squared,equal_nearest,tie,original_neighbor_ids,geometry,width_cells,rationale
667,453,-18304,-35456,-18176,-35328,0/0/0/0,T033,tundra,1,T033,False,T030|T033,D-,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1844,2601,132352,239488,132480,239616,0/0/0/0,T569,farHaradForest,1,T569,False,T569|T573,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1845,2601,132480,239488,132608,239616,0/0/0/0,T573,farHarad,1,T573,False,T569|T573,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1864,2601,134912,239488,135040,239616,0/0/0/0,T573,farHarad,1,T573,False,T564|T573,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1865,2601,135040,239488,135168,239616,0/0/0/0,T564,pertorogwaith,1,T564,False,T564|T573,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
943,2602,17024,239616,17152,239744,0/0/0/0,T581,farHarad,1,T581,False,T558|T560|T581,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1004,2602,24832,239616,24960,239744,0/0/0/0,T581,haradMountains,1,T581,False,T560|T581,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1005,2602,24960,239616,25088,239744,0/0/0/0,T581,haradMountains,4,T581,False,T560|T581,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1121,2602,39808,239616,39936,239744,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1122,2602,39936,239616,40064,239744,0/0/0/0,T552,farHarad,1,T552|T563,True,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1123,2602,40064,239616,40192,239744,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1124,2602,40192,239616,40320,239744,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1125,2602,40320,239616,40448,239744,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1336,2602,67328,239616,67456,239744,0/0/0/0,T568,farHarad,1,T568,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1337,2602,67456,239616,67584,239744,0/0/0/0,T566,farHarad,1,T566,False,T566|T568,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1504,2602,88832,239616,88960,239744,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1505,2602,88960,239616,89088,239744,0/0/0/0,T566,farHaradJungleEdge,1,T565|T566,True,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1506,2602,89088,239616,89216,239744,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1507,2602,89216,239616,89344,239744,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1653,2602,107904,239616,108032,239744,0/0/0/0,T557,farHarad,1,T557,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1654,2602,108032,239616,108160,239744,0/0/0/0,T575,farHarad,1,T575,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1690,2602,112640,239616,112768,239744,0/0/0/0,T575,farHarad,1,T575,False,T561|T575,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1691,2602,112768,239616,112896,239744,0/0/0/0,T575,farHarad,1,T575,False,T561|T575,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2602,112896,239616,113024,239744,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T575,D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1693,2602,113024,239616,113152,239744,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T575,D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1754,2602,120832,239616,120960,239744,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1755,2602,120960,239616,121088,239744,0/0/0/0,T569,farHaradForest,1,T561|T569,True,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1845,2602,132480,239616,132608,239744,0/0/0/0,T569,farHaradForest,1,T569,False,T569|T573,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1846,2602,132608,239616,132736,239744,0/0/0/0,T573,farHarad,1,T573,False,T569|T573,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1865,2602,135040,239616,135168,239744,0/0/0/0,T564,pertorogwaith,1,T564|T573,True,T564|T573,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1004,2603,24832,239744,24960,239872,0/0/0/0,T581,haradMountains,1,T581,False,T560|T581,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1005,2603,24960,239744,25088,239872,0/0/0/0,T581,haradMountains,1,T581,False,T560|T581,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1123,2603,40064,239744,40192,239872,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1124,2603,40192,239744,40320,239872,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1125,2603,40320,239744,40448,239872,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1126,2603,40448,239744,40576,239872,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1127,2603,40576,239744,40704,239872,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1161,2603,44928,239744,45056,239872,0/0/0/0,T552,farHarad,1,T552,False,T552|T563|T568,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1162,2603,45056,239744,45184,239872,0/0/0/0,T552,farHarad,1,T552,False,T552|T563|T568,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1163,2603,45184,239744,45312,239872,0/0/0/0,T552,farHarad,1,T552,False,T552|T563|T568,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1336,2603,67328,239744,67456,239872,0/0/0/0,T568,farHarad,1,T568,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1337,2603,67456,239744,67584,239872,0/0/0/0,T566,farHarad,1,T566,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1506,2603,89088,239744,89216,239872,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1507,2603,89216,239744,89344,239872,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1508,2603,89344,239744,89472,239872,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1652,2603,107776,239744,107904,239872,0/0/0/0,T557,farHarad,1,T557,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1653,2603,107904,239744,108032,239872,0/0/0/0,T575,farHarad,1,T575,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2603,112896,239744,113024,239872,0/0/0/0,T575,farHarad,1,T575,False,T561|T575,D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1693,2603,113024,239744,113152,239872,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T575,D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1753,2603,120704,239744,120832,239872,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1754,2603,120832,239744,120960,239872,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1846,2603,132608,239744,132736,239872,0/0/0/0,T573,farHaradForest,1,T569|T573,True,T569|T573,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1864,2603,134912,239744,135040,239872,0/0/0/0,T573,farHarad,1,T573,False,T564|T573,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1865,2603,135040,239744,135168,239872,0/0/0/0,T564,pertorogwaith,1,T564,False,T564|T573,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1126,2604,40448,239872,40576,240000,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1127,2604,40576,239872,40704,240000,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1128,2604,40704,239872,40832,240000,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1129,2604,40832,239872,40960,240000,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1158,2604,44544,239872,44672,240000,0/0/0/0,T552,farHarad,1,T552,False,T552|T563|T568,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1159,2604,44672,239872,44800,240000,0/0/0/0,T552,farHarad,1,T552,False,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1160,2604,44800,239872,44928,240000,0/0/0/0,T563,farHarad,1,T552|T563,True,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1161,2604,44928,239872,45056,240000,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1162,2604,45056,239872,45184,240000,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563|T568,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1336,2604,67328,239872,67456,240000,0/0/0/0,T568,farHarad,1,T568,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1337,2604,67456,239872,67584,240000,0/0/0/0,T566,farHarad,1,T566,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1508,2604,89344,239872,89472,240000,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1509,2604,89472,239872,89600,240000,0/0/0/0,T565,farHaradJungleEdge,1,T565|T566,True,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1510,2604,89600,239872,89728,240000,0/0/0/0,T565,farHaradJungleEdge,1,T565|T566,True,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1511,2604,89728,239872,89856,240000,0/0/0/0,T565,farHaradJungleEdge,1,T565|T566,True,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1512,2604,89856,239872,89984,240000,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1513,2604,89984,239872,90112,240000,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1514,2604,90112,239872,90240,240000,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1650,2604,107520,239872,107648,240000,0/0/0/0,T557,farHarad,1,T557,False,T557|T575,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1651,2604,107648,239872,107776,240000,0/0/0/0,T557,farHarad,1,T557,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1652,2604,107776,239872,107904,240000,0/0/0/0,T575,farHarad,1,T575,False,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2604,112896,239872,113024,240000,0/0/0/0,T575,farHarad,1,T575,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1693,2604,113024,239872,113152,240000,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T575,D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1752,2604,120576,239872,120704,240000,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1753,2604,120704,239872,120832,240000,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1846,2604,132608,239872,132736,240000,0/0/0/0,T569,farHaradForest,1,T569,False,T569|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1847,2604,132736,239872,132864,240000,0/0/0/0,T573,farHarad,1,T573,False,T569|T573,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1864,2604,134912,239872,135040,240000,0/0/0/0,T573,farHarad,1,T573,False,T564|T573,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1865,2604,135040,239872,135168,240000,0/0/0/0,T564,pertorogwaith,1,T564,False,T564|T573,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
937,2605,16256,240000,16384,240128,0/0/0/0,T581,farHarad,1,T581,False,T558|T560|T581,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1128,2605,40704,240000,40832,240128,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1129,2605,40832,240000,40960,240128,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1130,2605,40960,240000,41088,240128,0/0/0/0,T552,farHarad,1,T552|T563,True,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1131,2605,41088,240000,41216,240128,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1156,2605,44288,240000,44416,240128,0/0/0/0,T552,farHarad,1,T552,False,T552|T563|T568,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1157,2605,44416,240000,44544,240128,0/0/0/0,T552,farHarad,1,T552,False,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1158,2605,44544,240000,44672,240128,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1159,2605,44672,240000,44800,240128,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563|T568,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1173,2605,46464,240000,46592,240128,0/0/0/0,T568,farHarad,1,T568,False,T552|T568,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1336,2605,67328,240000,67456,240128,0/0/0/0,T568,farHarad,1,T568,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1337,2605,67456,240000,67584,240128,0/0/0/0,T566,farHarad,1,T566,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1512,2605,89856,240000,89984,240128,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1513,2605,89984,240000,90112,240128,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1514,2605,90112,240000,90240,240128,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1515,2605,90240,240000,90368,240128,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1650,2605,107520,240000,107648,240128,0/0/0/0,T575,farHarad,1,T557|T575,True,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1651,2605,107648,240000,107776,240128,0/0/0/0,T575,farHarad,1,T575,False,T557|T575,D+HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2605,112896,240000,113024,240128,0/0/0/0,T575,farHarad,1,T575,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1693,2605,113024,240000,113152,240128,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1751,2605,120448,240000,120576,240128,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1752,2605,120576,240000,120704,240128,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1846,2605,132608,240000,132736,240128,0/0/0/0,T569,farHaradForest,1,T569,False,T569|T573,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1847,2605,132736,240000,132864,240128,0/0/0/0,T573,farHaradForest,1,T573,False,T569|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1864,2605,134912,240000,135040,240128,0/0/0/0,T573,farHarad,1,T573,False,T564|T573,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1865,2605,135040,240000,135168,240128,0/0/0/0,T564,pertorogwaith,1,T564,False,T564|T573,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1131,2606,41088,240128,41216,240256,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1132,2606,41216,240128,41344,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1133,2606,41344,240128,41472,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1137,2606,41856,240128,41984,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1138,2606,41984,240128,42112,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1139,2606,42112,240128,42240,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1140,2606,42240,240128,42368,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1141,2606,42368,240128,42496,240256,0/0/0/0,T552,farHaradSwamp,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1142,2606,42496,240128,42624,240256,0/0/0/0,T552,farHaradSwamp,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1143,2606,42624,240128,42752,240256,0/0/0/0,T552,farHaradSwamp,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1144,2606,42752,240128,42880,240256,0/0/0/0,T552,farHaradSwamp,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1145,2606,42880,240128,43008,240256,0/0/0/0,T552,farHaradSwamp,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1146,2606,43008,240128,43136,240256,0/0/0/0,T552,farHaradSwamp,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1147,2606,43136,240128,43264,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1148,2606,43264,240128,43392,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1149,2606,43392,240128,43520,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1155,2606,44160,240128,44288,240256,0/0/0/0,T552,farHarad,1,T552,False,T552|T563|T568,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1156,2606,44288,240128,44416,240256,0/0/0/0,T552,farHarad,2,T552|T563,True,T552|T563|T568,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1157,2606,44416,240128,44544,240256,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563|T568,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1336,2606,67328,240128,67456,240256,0/0/0/0,T568,farHarad,1,T568,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1337,2606,67456,240128,67584,240256,0/0/0/0,T566,farHarad,1,T566,False,T566|T568,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1515,2606,90240,240128,90368,240256,0/0/0/0,T566,farHaradJungleEdge,1,T566,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1516,2606,90368,240128,90496,240256,0/0/0/0,T565,farHarad,1,T565,False,T565|T566,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1649,2606,107392,240128,107520,240256,0/0/0/0,T575,farHarad,1,T557|T575,True,T557|T575,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,2606,112896,240128,113024,240256,0/0/0/0,T575,farHarad,1,T575,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1693,2606,113024,240128,113152,240256,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T575,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1750,2606,120320,240128,120448,240256,0/0/0/0,T561,farHaradForest,1,T561,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1751,2606,120448,240128,120576,240256,0/0/0/0,T569,farHaradForest,1,T569,False,T561|T569,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1847,2606,132736,240128,132864,240256,0/0/0/0,T569,farHaradForest,1,T569,False,T569|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1848,2606,132864,240128,132992,240256,0/0/0/0,T573,farHarad,1,T573,False,T569|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1864,2606,134912,240128,135040,240256,0/0/0/0,T573,farHarad,1,T573,False,T564|T573,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1865,2606,135040,240128,135168,240256,0/0/0/0,T564,pertorogwaith,1,T564,False,T564|T573,D+D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1132,2607,41216,240256,41344,240384,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1133,2607,41344,240256,41472,240384,0/0/0/0,T563,farHarad,1,T563,False,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1134,2607,41472,240256,41600,240384,0/0/0/0,T563,farHarad,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1135,2607,41600,240256,41728,240384,0/0/0/0,T563,farHarad,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1136,2607,41728,240256,41856,240384,0/0/0/0,T563,farHarad,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1137,2607,41856,240256,41984,240384,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1138,2607,41984,240256,42112,240384,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1139,2607,42112,240256,42240,240384,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1140,2607,42240,240256,42368,240384,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1147,2607,43136,240256,43264,240384,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1148,2607,43264,240256,43392,240384,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1149,2607,43392,240256,43520,240384,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1150,2607,43520,240256,43648,240384,0/0/0/0,T563,farHarad,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1151,2607,43648,240256,43776,240384,0/0/0/0,T563,farHarad,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1152,2607,43776,240256,43904,240384,0/0/0/0,T563,farHarad,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1153,2607,43904,240256,44032,240384,0/0/0/0,T563,farHarad,1,T552|T563,True,T552|T563,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1154,2607,44032,240256,44160,240384,0/0/0/0,T563,farHarad,1,T552|T563,True,T552|T563|T568,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1155,2607,44160,240256,44288,240384,0/0/0/0,T563,farHarad,1,T563,False,T552|T563|T568,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1156,2607,44288,240256,44416,240384,0/0/0/0,T563,farHaradSwamp,1,T563,False,T552|T563|T568,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
